2019-08-27 20:39:28,184 com.flypay.utils.StringUtil [http-nio-8762-exec-6] (StringUtil.java:17) INFO  --> 对字符串 :|6210300001|进行判断是否为空/串
2019-08-27 20:39:28,184 com.flypay.utils.StringUtil [http-nio-8762-exec-6] (StringUtil.java:17) INFO  --> 对字符串 :|FPAL11926011028TYA12606|进行判断是否为空/串
2019-08-27 20:39:28,184 com.flypay.utils.StringUtil [http-nio-8762-exec-6] (StringUtil.java:17) INFO  --> 对字符串 :|vcBsqky+Trqx2z7SaZLYI4YzEzBPpm68lylssAwcHwpmQ+M34j58uSDmWdnK99F0+6xxdHuSWfggc3s8Qj97EwFWtRyvSYfs/j7da031DEf/Pj8NZSyKBkwsDuM3zPGXYqiEK6TSBsgsknUTWFYkeD5UuNELnFof10UatiK0riTWoPxQ0XoAnMBkfVDQlRFlqaSLoSjhdbLJXYjrs5+c0CzXIb3d0JNnH9cu2xICZIp7JOelN+hVN0+60Q3PuyiBIW13eNcSVGV5rA2qyYpI0UZDB7Rk0dhBmee0CuO2pQtaWncGWo7RZkKoqnBj2i0DWuAp88euAeWJg/HWQzlMgngHMcXOBoECPimSj6ePoIIZfsCz/jpAHnmh8yDS0XhYGZS4NrTRAe57b4vV3tmhLkOIpuqfOjanG3+H7Gj+NpPpZDkiEgtN30AMSoTXeAjBtYE6/ktdvyaOKJgRMQCiL11/TgfJ1f46L9tLtD08l2pXMWpIZnl8mP7ppnHc6GPZPQejGtK8Fpb3OOIFYyEBfaiRbMs0J5VJ0ITzwX/8p5qwZy98/fDepOYYzplD3122qKWrFC3dGNUNK/DGwQnvVLHRKEF9tX4jiwd+GAjdQYAYRSMJFkzfHWvtRj6V+zAD9ld4LwVyQyU+g5V6/9GxZ81FbUunSTAXIlkovOwWKvWCsWnxRYiLpFffDDYxv5Ch9AZw6FrU9IOeZ9zkbfBjJTXPfGIXngU8D3JHsdrGM4x4k/jHbrCrSRSDuBKdfnxHf89KoPbybOH6JsRnV0jTvtnijf7yGjU=|进行判断是否为空/串
2019-08-27 20:39:28,185 com.flypay.utils.StringUtil [http-nio-8762-exec-6] (StringUtil.java:17) INFO  --> 对字符串 :|wx5e5307635a345231|进行判断是否为空/串
2019-08-27 20:39:28,185 com.flypay.utils.StringUtil [http-nio-8762-exec-6] (StringUtil.java:17) INFO  --> 对字符串 :|1490348042|进行判断是否为空/串
2019-08-27 20:39:28,186 com.flypay.utils.StringUtil [http-nio-8762-exec-6] (StringUtil.java:17) INFO  --> 对字符串 :|6210300001|进行判断是否为空/串
2019-08-27 20:39:28,186 com.flypay.utils.StringUtil [http-nio-8762-exec-6] (StringUtil.java:17) INFO  --> 对字符串 :|测试门店1|进行判断是否为空/串
2019-08-27 20:39:28,187 com.flypay.utils.StringUtil [http-nio-8762-exec-6] (StringUtil.java:17) INFO  --> 对字符串 :|FPAL11926011028TYA12606|进行判断是否为空/串
2019-08-27 20:39:28,187 com.flypay.utils.StringUtil [http-nio-8762-exec-6] (StringUtil.java:17) INFO  --> 对字符串 :|null|进行判断是否为空/串
2019-08-27 20:39:28,187 com.flypay.utils.StringUtil [http-nio-8762-exec-6] (StringUtil.java:17) INFO  --> 对字符串 :|vcBsqky+Trqx2z7SaZLYI4YzEzBPpm68lylssAwcHwpmQ+M34j58uSDmWdnK99F0+6xxdHuSWfggc3s8Qj97EwFWtRyvSYfs/j7da031DEf/Pj8NZSyKBkwsDuM3zPGXYqiEK6TSBsgsknUTWFYkeD5UuNELnFof10UatiK0riTWoPxQ0XoAnMBkfVDQlRFlqaSLoSjhdbLJXYjrs5+c0CzXIb3d0JNnH9cu2xICZIp7JOelN+hVN0+60Q3PuyiBIW13eNcSVGV5rA2qyYpI0UZDB7Rk0dhBmee0CuO2pQtaWncGWo7RZkKoqnBj2i0DWuAp88euAeWJg/HWQzlMgngHMcXOBoECPimSj6ePoIIZfsCz/jpAHnmh8yDS0XhYGZS4NrTRAe57b4vV3tmhLkOIpuqfOjanG3+H7Gj+NpPpZDkiEgtN30AMSoTXeAjBtYE6/ktdvyaOKJgRMQCiL11/TgfJ1f46L9tLtD08l2pXMWpIZnl8mP7ppnHc6GPZPQejGtK8Fpb3OOIFYyEBfaiRbMs0J5VJ0ITzwX/8p5qwZy98/fDepOYYzplD3122qKWrFC3dGNUNK/DGwQnvVLHRKEF9tX4jiwd+GAjdQYAYRSMJFkzfHWvtRj6V+zAD9ld4LwVyQyU+g5V6/9GxZ81FbUunSTAXIlkovOwWKvWCsWnxRYiLpFffDDYxv5Ch9AZw6FrU9IOeZ9zkbfBjJTXPfGIXngU8D3JHsdrGM4x4k/jHbrCrSRSDuBKdfnxHf89KoPbybOH6JsRnV0jTvtnijf7yGjU=|进行判断是否为空/串
2019-08-27 20:39:28,188 com.flypay.utils.StringUtil [http-nio-8762-exec-6] (StringUtil.java:17) INFO  --> 对字符串 :|wx5e5307635a345231|进行判断是否为空/串
2019-08-27 20:39:28,188 com.flypay.utils.StringUtil [http-nio-8762-exec-6] (StringUtil.java:17) INFO  --> 对字符串 :|1490348042|进行判断是否为空/串
2019-08-27 20:39:28,189 com.flypay.utils.StringUtil [http-nio-8762-exec-6] (StringUtil.java:17) INFO  --> 对字符串 :|null|进行判断是否为空/串
2019-08-27 20:39:28,189 com.flypay.utils.StringUtil [http-nio-8762-exec-6] (StringUtil.java:17) INFO  --> 对字符串 :|1530524091|进行判断是否为空/串
2019-08-27 20:39:28,189 com.flypay.utils.StringUtil [http-nio-8762-exec-6] (StringUtil.java:17) INFO  --> 对字符串 :|1566909568|进行判断是否为空/串
2019-08-27 20:39:28,190 com.flypay.utils.StringUtil [http-nio-8762-exec-6] (StringUtil.java:17) INFO  --> 对字符串 :|1|进行判断是否为空/串
2019-08-27 20:39:28,190 com.flypay.utils.StringUtil [http-nio-8762-exec-6] (StringUtil.java:17) INFO  --> 对字符串 :|MD5|进行判断是否为空/串
2019-08-27 20:39:28,190 com.flypay.utils.StringUtil [http-nio-8762-exec-6] (StringUtil.java:17) INFO  --> 对字符串 :|E9e1hEapXQJuOouckFn1F0melzL0orRe|进行判断是否为空/串
2019-08-27 20:39:28,191 com.flypay.utils.StringUtil [http-nio-8762-exec-6] (StringUtil.java:17) INFO  --> 对字符串 :|null|进行判断是否为空/串
2019-08-27 20:39:28,193 com.flypay.utils.HttpUtils [http-nio-8762-exec-6] (HttpUtils.java:44) INFO  --> 请求连接为 :https://payapp.weixin.qq.com/face/get_wxpayface_authinfo
2019-08-27 20:39:28,193 com.flypay.utils.HttpUtils [http-nio-8762-exec-6] (HttpUtils.java:45) INFO  --> 请求参数为 :<xml>
  <store_id>6210300001</store_id>
  <store_name>测试门店1</store_name>
  <device_id>FPAL11926011028TYA12606</device_id>
  <rawdata>vcBsqky+Trqx2z7SaZLYI4YzEzBPpm68lylssAwcHwpmQ+M34j58uSDmWdnK99F0+6xxdHuSWfggc3s8Qj97EwFWtRyvSYfs/j7da031DEf/Pj8NZSyKBkwsDuM3zPGXYqiEK6TSBsgsknUTWFYkeD5UuNELnFof10UatiK0riTWoPxQ0XoAnMBkfVDQlRFlqaSLoSjhdbLJXYjrs5+c0CzXIb3d0JNnH9cu2xICZIp7JOelN+hVN0+60Q3PuyiBIW13eNcSVGV5rA2qyYpI0UZDB7Rk0dhBmee0CuO2pQtaWncGWo7RZkKoqnBj2i0DWuAp88euAeWJg/HWQzlMgngHMcXOBoECPimSj6ePoIIZfsCz/jpAHnmh8yDS0XhYGZS4NrTRAe57b4vV3tmhLkOIpuqfOjanG3+H7Gj+NpPpZDkiEgtN30AMSoTXeAjBtYE6/ktdvyaOKJgRMQCiL11/TgfJ1f46L9tLtD08l2pXMWpIZnl8mP7ppnHc6GPZPQejGtK8Fpb3OOIFYyEBfaiRbMs0J5VJ0ITzwX/8p5qwZy98/fDepOYYzplD3122qKWrFC3dGNUNK/DGwQnvVLHRKEF9tX4jiwd+GAjdQYAYRSMJFkzfHWvtRj6V+zAD9ld4LwVyQyU+g5V6/9GxZ81FbUunSTAXIlkovOwWKvWCsWnxRYiLpFffDDYxv5Ch9AZw6FrU9IOeZ9zkbfBjJTXPfGIXngU8D3JHsdrGM4x4k/jHbrCrSRSDuBKdfnxHf89KoPbybOH6JsRnV0jTvtnijf7yGjU=</rawdata>
  <appid>wx5e5307635a345231</appid>
  <mch_id>1490348042</mch_id>
  <sub_mch_id>1530524091</sub_mch_id>
  <now>1566909568</now>
  <version>1</version>
  <sign_type>MD5</sign_type>
  <nonce_str>E9e1hEapXQJuOouckFn1F0melzL0orRe</nonce_str>
  <sign>746EA630C9CCBC6C3ACA72E3578992C5</sign>
</xml>
2019-08-27 20:39:28,465 com.flypay.utils.StringUtil [http-nio-8762-exec-6] (StringUtil.java:17) INFO  --> 对字符串 :|<xml><return_code><![CDATA[SUCCESS]]></return_code>
<return_msg><![CDATA[请求成功]]></return_msg>
<nonce_str><![CDATA[GqAdeVbHgZYLjqHqKblfuQYtrbBDW9Zx]]></nonce_str>
<sign><![CDATA[4D928E85F013924B33AE0BB2B50D5083]]></sign>
<authinfo><![CDATA[+2BHGdSuwP96FqKPygKsrzNTgn1ZqgwYSHFw0pw8kUYYuUUaCV+NrC5ujneNjTSZdaN2ov1Xd+4n5fQeFZmqn20ffneBQ7oyz9r/WtZY+faIR+20xpqNU+4+U7y7FDXniPQkDNdCimum1xqOgANB/GHHyr1EtPerpatXbe6ypn6T1bD+A7b765Q7SIEG6Y8RVfAjCBwLBjbCrhSnNJstBQmmh4wslEV7XqtCqONY01BEXjNTMQVf1MY+vWuCSBSH9KIzoI4I0gigFuNZ+x+X94Qiaihf5eIFfsEaKyLkjqKoxHmirpYqNRypmISfJVHWy/GbKI3cIPk5TBJVP5/gmM6NL1yTDacS5ZXnt+ZTTCIsM3POFNkihrsC9FcnKr1sM1MZWC3B+xxMJtmYp2Od/pbenaZxllPgsJk65OzVfM1ntpfIySM/geCKzNIWjsRxRSASAfGSAvgYueqz/B/Af2EH+BWc7t/Bw+7JuSDBJtOJgv61iQ4ri96eOf5bKYCDjUR0jkh2rwdvOmrX0VkVi66pvfAJpdEbiDVwTCs2fZpxntRb1iMRFkzoLInlYjbsf3ARwkr+DS4Vz7OQvGN+DnBYYycnAcL1IMoHxTShIEshdAJYDa4luDAO0eaFdkSFKk8uRRk79VsjGA==]]></authinfo>
<expires_in>3600</expires_in>
<appid><![CDATA[wx5e5307635a345231]]></appid>
<mch_id><![CDATA[1490348042]]></mch_id>
<sub_mch_id><![CDATA[1530524091]]></sub_mch_id>
</xml>|进行判断是否为空/串
2019-08-27 20:39:28,468 com.flypay.utils.StringUtil [http-nio-8762-exec-6] (StringUtil.java:17) INFO  --> 对字符串 :|ffffffff-b5dc-550d-b5dc-550d00000000|进行判断是否为空/串
2019-08-27 20:40:06,343 com.flypay.controller.FacePayController [http-nio-8762-exec-9] (FacePayController.java:37) INFO  --> 设备的UUID是 : ffffffff-b5dc-550d-b5dc-550d00000000
2019-08-27 20:40:06,347 com.flypay.utils.StringUtil [http-nio-8762-exec-9] (StringUtil.java:17) INFO  --> 对字符串 :|ffffffff-b5dc-550d-b5dc-550d00000000|进行判断是否为空/串
2019-08-27 20:40:06,352 com.flypay.utils.StringUtil [http-nio-8762-exec-9] (StringUtil.java:17) INFO  --> 对字符串 :|ffffffff-b5dc-550d-b5dc-550d00000000|进行判断是否为空/串
2019-08-27 20:40:11,070 com.flypay.utils.StringUtil [http-nio-8762-exec-10] (StringUtil.java:17) INFO  --> 对字符串 :|ffffffff-b5dc-550d-b5dc-550d00000000|进行判断是否为空/串
2019-08-27 20:40:11,071 com.flypay.utils.StringUtil [http-nio-8762-exec-10] (StringUtil.java:17) INFO  --> 对字符串 :|ffffffff-b5dc-550d-b5dc-550d00000000|进行判断是否为空/串
2019-08-27 20:40:11,073 com.flypay.utils.StringUtil [http-nio-8762-exec-10] (StringUtil.java:17) INFO  --> 对字符串 :|测试门店1|进行判断是否为空/串
2019-08-27 20:40:11,074 com.flypay.utils.StringUtil [http-nio-8762-exec-10] (StringUtil.java:17) INFO  --> 对字符串 :|6210300001|进行判断是否为空/串
2019-08-27 20:40:11,074 com.flypay.utils.StringUtil [http-nio-8762-exec-10] (StringUtil.java:17) INFO  --> 对字符串 :|FPAL11926011028TYA12606|进行判断是否为空/串
2019-08-27 20:40:11,075 com.flypay.utils.StringUtil [http-nio-8762-exec-10] (StringUtil.java:17) INFO  --> 对字符串 :|spWWA0IjwlSt5ZZ/cs2IE5NklVjIlGUnWEwfSpMjWTFHD31nuYcxyaPbHoClmXE0z3HoshCCXISueNT5fKfbzSzJScqK8iTYqWzKqwbi0Z/lev6JoWy9pgWKX7OETMSjVGrirHp9j84G1xTBlHsgTWs1x08tjZj6K9agYw8m6dgXRoJFvjlGIm3pLPRClXRL1ZYq4d7xFz5qnAM9fCUY4ATnqdndPu05k/Z3u8IrgI/hPr6IKQ0vkfa5c1naFKrh8WXPsplo1zB91j1r6AlDSPCa6erRjgSQWY9osrZcztnac/e31nkJ/HiiZDsjuHr/xpzKt1aWTHi/Kix0rASNAnZFXpVSCg/yXHrvinfgkTdofMyUO7PP1QFckhQUQWJBzIqfRHtS8WSIGjCqOvSNjac9m7t/wLsVs8sbB7u5d0ZnSowxoL4xRa6Ia1d1j2njOQ+q6alyDwMGo41WlOy3u3wuU7GikrnqwAfrRY4tfklcHdLUDwf5f8whSY/rMNYQB9Jug2Ih2FT/BEdvKY6FaY7KG6ukL0rYYhJLqj/huwa8soWMRTvI9KmMzaGb/0dCRmea2c4pXw1QfZrStqJN8RFQyV7CaSf33WdD2BrE1+6gqvRrgHQ1DpqTkQP0uUcCwypVnuv22s5BtiiyDjKhH/f/Emo1CDeiJhsJRxXo+Mj3m0IY8yDlvP0ibONBg4iaQEUKUahqHCRHQzyrm9IMBTKV+DHExAno7w0UBvEH7Szi7Cwhg0OxYPLPhUO/sOkHNKD8JnELCvPwPx/tYNxpB5VZhfLu7u0=|进行判断是否为空/串
2019-08-27 20:40:11,076 com.flypay.utils.StringUtil [http-nio-8762-exec-10] (StringUtil.java:17) INFO  --> 对字符串 :|wx5e5307635a345231|进行判断是否为空/串
2019-08-27 20:40:11,077 com.flypay.utils.StringUtil [http-nio-8762-exec-10] (StringUtil.java:17) INFO  --> 对字符串 :|1490348042|进行判断是否为空/串
2019-08-27 20:40:11,077 com.flypay.utils.StringUtil [http-nio-8762-exec-10] (StringUtil.java:17) INFO  --> 对字符串 :|6210300001|进行判断是否为空/串
2019-08-27 20:40:11,079 com.flypay.utils.StringUtil [http-nio-8762-exec-10] (StringUtil.java:17) INFO  --> 对字符串 :|测试门店1|进行判断是否为空/串
2019-08-27 20:40:11,080 com.flypay.utils.StringUtil [http-nio-8762-exec-10] (StringUtil.java:17) INFO  --> 对字符串 :|FPAL11926011028TYA12606|进行判断是否为空/串
2019-08-27 20:40:11,080 com.flypay.utils.StringUtil [http-nio-8762-exec-10] (StringUtil.java:17) INFO  --> 对字符串 :|null|进行判断是否为空/串
2019-08-27 20:40:11,081 com.flypay.utils.StringUtil [http-nio-8762-exec-10] (StringUtil.java:17) INFO  --> 对字符串 :|spWWA0IjwlSt5ZZ/cs2IE5NklVjIlGUnWEwfSpMjWTFHD31nuYcxyaPbHoClmXE0z3HoshCCXISueNT5fKfbzSzJScqK8iTYqWzKqwbi0Z/lev6JoWy9pgWKX7OETMSjVGrirHp9j84G1xTBlHsgTWs1x08tjZj6K9agYw8m6dgXRoJFvjlGIm3pLPRClXRL1ZYq4d7xFz5qnAM9fCUY4ATnqdndPu05k/Z3u8IrgI/hPr6IKQ0vkfa5c1naFKrh8WXPsplo1zB91j1r6AlDSPCa6erRjgSQWY9osrZcztnac/e31nkJ/HiiZDsjuHr/xpzKt1aWTHi/Kix0rASNAnZFXpVSCg/yXHrvinfgkTdofMyUO7PP1QFckhQUQWJBzIqfRHtS8WSIGjCqOvSNjac9m7t/wLsVs8sbB7u5d0ZnSowxoL4xRa6Ia1d1j2njOQ+q6alyDwMGo41WlOy3u3wuU7GikrnqwAfrRY4tfklcHdLUDwf5f8whSY/rMNYQB9Jug2Ih2FT/BEdvKY6FaY7KG6ukL0rYYhJLqj/huwa8soWMRTvI9KmMzaGb/0dCRmea2c4pXw1QfZrStqJN8RFQyV7CaSf33WdD2BrE1+6gqvRrgHQ1DpqTkQP0uUcCwypVnuv22s5BtiiyDjKhH/f/Emo1CDeiJhsJRxXo+Mj3m0IY8yDlvP0ibONBg4iaQEUKUahqHCRHQzyrm9IMBTKV+DHExAno7w0UBvEH7Szi7Cwhg0OxYPLPhUO/sOkHNKD8JnELCvPwPx/tYNxpB5VZhfLu7u0=|进行判断是否为空/串
2019-08-27 20:40:11,082 com.flypay.utils.StringUtil [http-nio-8762-exec-10] (StringUtil.java:17) INFO  --> 对字符串 :|wx5e5307635a345231|进行判断是否为空/串
2019-08-27 20:40:11,083 com.flypay.utils.StringUtil [http-nio-8762-exec-10] (StringUtil.java:17) INFO  --> 对字符串 :|1490348042|进行判断是否为空/串
2019-08-27 20:40:11,084 com.flypay.utils.StringUtil [http-nio-8762-exec-10] (StringUtil.java:17) INFO  --> 对字符串 :|null|进行判断是否为空/串
2019-08-27 20:40:11,084 com.flypay.utils.StringUtil [http-nio-8762-exec-10] (StringUtil.java:17) INFO  --> 对字符串 :|1530524091|进行判断是否为空/串
2019-08-27 20:40:11,085 com.flypay.utils.StringUtil [http-nio-8762-exec-10] (StringUtil.java:17) INFO  --> 对字符串 :|1566909611|进行判断是否为空/串
2019-08-27 20:40:11,086 com.flypay.utils.StringUtil [http-nio-8762-exec-10] (StringUtil.java:17) INFO  --> 对字符串 :|1|进行判断是否为空/串
2019-08-27 20:40:11,086 com.flypay.utils.StringUtil [http-nio-8762-exec-10] (StringUtil.java:17) INFO  --> 对字符串 :|MD5|进行判断是否为空/串
2019-08-27 20:40:11,087 com.flypay.utils.StringUtil [http-nio-8762-exec-10] (StringUtil.java:17) INFO  --> 对字符串 :|CBojQ8qasetm89405HOIq9ltaxbtqFWt|进行判断是否为空/串
2019-08-27 20:40:11,088 com.flypay.utils.StringUtil [http-nio-8762-exec-10] (StringUtil.java:17) INFO  --> 对字符串 :|null|进行判断是否为空/串
2019-08-27 20:40:11,091 com.flypay.utils.HttpUtils [http-nio-8762-exec-10] (HttpUtils.java:44) INFO  --> 请求连接为 :https://payapp.weixin.qq.com/face/get_wxpayface_authinfo
2019-08-27 20:40:11,092 com.flypay.utils.HttpUtils [http-nio-8762-exec-10] (HttpUtils.java:45) INFO  --> 请求参数为 :<xml>
  <store_id>6210300001</store_id>
  <store_name>测试门店1</store_name>
  <device_id>FPAL11926011028TYA12606</device_id>
  <rawdata>spWWA0IjwlSt5ZZ/cs2IE5NklVjIlGUnWEwfSpMjWTFHD31nuYcxyaPbHoClmXE0z3HoshCCXISueNT5fKfbzSzJScqK8iTYqWzKqwbi0Z/lev6JoWy9pgWKX7OETMSjVGrirHp9j84G1xTBlHsgTWs1x08tjZj6K9agYw8m6dgXRoJFvjlGIm3pLPRClXRL1ZYq4d7xFz5qnAM9fCUY4ATnqdndPu05k/Z3u8IrgI/hPr6IKQ0vkfa5c1naFKrh8WXPsplo1zB91j1r6AlDSPCa6erRjgSQWY9osrZcztnac/e31nkJ/HiiZDsjuHr/xpzKt1aWTHi/Kix0rASNAnZFXpVSCg/yXHrvinfgkTdofMyUO7PP1QFckhQUQWJBzIqfRHtS8WSIGjCqOvSNjac9m7t/wLsVs8sbB7u5d0ZnSowxoL4xRa6Ia1d1j2njOQ+q6alyDwMGo41WlOy3u3wuU7GikrnqwAfrRY4tfklcHdLUDwf5f8whSY/rMNYQB9Jug2Ih2FT/BEdvKY6FaY7KG6ukL0rYYhJLqj/huwa8soWMRTvI9KmMzaGb/0dCRmea2c4pXw1QfZrStqJN8RFQyV7CaSf33WdD2BrE1+6gqvRrgHQ1DpqTkQP0uUcCwypVnuv22s5BtiiyDjKhH/f/Emo1CDeiJhsJRxXo+Mj3m0IY8yDlvP0ibONBg4iaQEUKUahqHCRHQzyrm9IMBTKV+DHExAno7w0UBvEH7Szi7Cwhg0OxYPLPhUO/sOkHNKD8JnELCvPwPx/tYNxpB5VZhfLu7u0=</rawdata>
  <appid>wx5e5307635a345231</appid>
  <mch_id>1490348042</mch_id>
  <sub_mch_id>1530524091</sub_mch_id>
  <now>1566909611</now>
  <version>1</version>
  <sign_type>MD5</sign_type>
  <nonce_str>CBojQ8qasetm89405HOIq9ltaxbtqFWt</nonce_str>
  <sign>8A4C3B769B584895BEFC543CDE8E1853</sign>
</xml>
2019-08-27 20:40:11,421 com.flypay.utils.StringUtil [http-nio-8762-exec-10] (StringUtil.java:17) INFO  --> 对字符串 :|<xml><return_code><![CDATA[SUCCESS]]></return_code>
<return_msg><![CDATA[请求成功]]></return_msg>
<nonce_str><![CDATA[17XUARDrik6Um0Y3mUfg8QZkfKGWVhAW]]></nonce_str>
<sign><![CDATA[CB685B394CA2F84DC9C334FE290E5291]]></sign>
<authinfo><![CDATA[o48Mz/kvJCGGM8FInth04I2LmqcBUALKXaVkJTECEtx7VbQ6JNmaDbhnCGijESb8REyLmFd/ZiTNTJeCwAwjwnSNUhDLJaGHB3fDEf1oqLbY90x3OkdDutjxJskgqC/Ua857GpFTJERor3+EDf9pklf4+8B+UdZXcFzSZIS3DhiSjrYXnmzxZX4ybF70CSlUVvmlY7CLwlSdKcSBU3WhuxidEyhfOzWbgXLD9EFYs+F4j2Khh9X3sn8ZhIVoEe2GnpNFEbya2cPq7+fPEzKB+bgeHLpNVw/DkXEaEoBZUBsDu2hd5dtunnKKm6pCNRFulF6uqDXHLyNmhwyBfWQox6FcekSlVl/PtNxmA0QNNLCp4V5rk+KsNdAOjI/mIHfLLUS3ZQFi/hUlrJW3auajnfAcHdKL+qdbPQAiixDBRGyHd95rPbMewoyzRk7Kkbts2vTuqoT7XEL9qzTB9KtGrJ1UG7+NGmimBkFrTlJwyDmR+iujya4NZba8qX8JCHVOJ15BCvNGjZ7QO/VTl2ANGniYyoZKj9bRGzvpalS8xeTwsZc0LlvKa/zeFcgivclaz6QwH8uZjVTx9o62SeDThkM6Cje3q3A49noUkRtNrFIdrTlfNH6vR7gtR/zZnM2L/idpTk0zvrsw5A==]]></authinfo>
<expires_in>3600</expires_in>
<appid><![CDATA[wx5e5307635a345231]]></appid>
<mch_id><![CDATA[1490348042]]></mch_id>
<sub_mch_id><![CDATA[1530524091]]></sub_mch_id>
</xml>|进行判断是否为空/串
2019-08-27 20:40:11,424 com.flypay.utils.StringUtil [http-nio-8762-exec-10] (StringUtil.java:17) INFO  --> 对字符串 :|ffffffff-b5dc-550d-b5dc-550d00000000|进行判断是否为空/串
2019-08-27 20:48:12,687 com.flypay.controller.FacePayController [http-nio-8762-exec-4] (FacePayController.java:37) INFO  --> 设备的UUID是 : ffffffff-b5dc-550d-b5dc-550d00000000
2019-08-27 20:48:12,691 com.flypay.utils.StringUtil [http-nio-8762-exec-4] (StringUtil.java:17) INFO  --> 对字符串 :|ffffffff-b5dc-550d-b5dc-550d00000000|进行判断是否为空/串
2019-08-27 20:48:12,695 com.flypay.utils.StringUtil [http-nio-8762-exec-4] (StringUtil.java:17) INFO  --> 对字符串 :|ffffffff-b5dc-550d-b5dc-550d00000000|进行判断是否为空/串
2019-08-27 20:48:17,405 com.flypay.utils.StringUtil [http-nio-8762-exec-5] (StringUtil.java:17) INFO  --> 对字符串 :|ffffffff-b5dc-550d-b5dc-550d00000000|进行判断是否为空/串
2019-08-27 20:48:17,406 com.flypay.utils.StringUtil [http-nio-8762-exec-5] (StringUtil.java:17) INFO  --> 对字符串 :|ffffffff-b5dc-550d-b5dc-550d00000000|进行判断是否为空/串
2019-08-27 20:48:17,408 com.flypay.utils.StringUtil [http-nio-8762-exec-5] (StringUtil.java:17) INFO  --> 对字符串 :|测试门店1|进行判断是否为空/串
2019-08-27 20:48:17,409 com.flypay.utils.StringUtil [http-nio-8762-exec-5] (StringUtil.java:17) INFO  --> 对字符串 :|6210300001|进行判断是否为空/串
2019-08-27 20:48:17,409 com.flypay.utils.StringUtil [http-nio-8762-exec-5] (StringUtil.java:17) INFO  --> 对字符串 :|FPAL11926011028TYA12606|进行判断是否为空/串
2019-08-27 20:48:17,410 com.flypay.utils.StringUtil [http-nio-8762-exec-5] (StringUtil.java:17) INFO  --> 对字符串 :|Okn9bh+H9ECD/gPu3ZeNVR5ZDEV7wUDEQStYdPswWX24NAeHFvu9aHyiiWgl6mqloU8fATDCk0a/KTLX5EFpcy6ehX1f4k7kkDTHYjRnWs4+YwSy0QvFNgSJZZ56f8TgcAX+6fSU30EbdYQgPeZANK5TWmnlZOStsjvTr7VrtwmwG6nKcA16cUysfsZQ/rO1bfFmZohOUIgAKwGVJITZUbqoqP8s5Kjs7/Or2mqrs5oA/53RnPfPGkJWB5RoxPFLwOkKN4oufWZOiPVDk/K3ua3RQJC7h52+Y1YTAbF56Ti/+da8v9OcG6hqdKvYVYonolUmTBBP3DY22y0n1c56NqWXlPDr0xOmExHVNzIZ940XXs86K1f+qlGWkUUsimu4mjrBlz2Fj4vxLHFrgZoGkwMxLt5x6GPNZiFtLWgMyCMmAbjUgZq3NWexAb1M9BHZMrj7fnjAXjg7axSOzuIT8prr5NRfA5BgR8/oxoDvAy01cGKVl07HP//DrcjfgQ7QAuHWIEJHwmwyrdGslKM0Lq1hf2s9n2VMvWyLzJRumUXo/ES6QGQIWCqrPlkwbKJAvNoyfU6WVvCOx593xZK8j5Eb+fFYDcGgrPCPrB1EQhYsJSsnCKtQRz8Q8BFsTNJcboKWiufMcY2HRoFhlXoNnfbCSdVXIwXEazzEkyEgnPzgfrbMkionwqy0p6zHbWvQ0Qf0EgF7vWd/WvhjlkjVar1HbLvVqClth+OoLHfJQKdEqg/yVtACVctHjgmdDEK+pgXFPTrDSr50M90Eyir0Z51BmdudB3o=|进行判断是否为空/串
2019-08-27 20:48:17,411 com.flypay.utils.StringUtil [http-nio-8762-exec-5] (StringUtil.java:17) INFO  --> 对字符串 :|wx5e5307635a345231|进行判断是否为空/串
2019-08-27 20:48:17,411 com.flypay.utils.StringUtil [http-nio-8762-exec-5] (StringUtil.java:17) INFO  --> 对字符串 :|1490348042|进行判断是否为空/串
2019-08-27 20:48:17,412 com.flypay.utils.StringUtil [http-nio-8762-exec-5] (StringUtil.java:17) INFO  --> 对字符串 :|6210300001|进行判断是否为空/串
2019-08-27 20:48:17,413 com.flypay.utils.StringUtil [http-nio-8762-exec-5] (StringUtil.java:17) INFO  --> 对字符串 :|测试门店1|进行判断是否为空/串
2019-08-27 20:48:17,413 com.flypay.utils.StringUtil [http-nio-8762-exec-5] (StringUtil.java:17) INFO  --> 对字符串 :|FPAL11926011028TYA12606|进行判断是否为空/串
2019-08-27 20:48:17,414 com.flypay.utils.StringUtil [http-nio-8762-exec-5] (StringUtil.java:17) INFO  --> 对字符串 :|null|进行判断是否为空/串
